SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
506,"SOGSMXL12A81C23D88",275907,"Je Sais Que La Terre Est Plate (Deluxe)","AREJXK41187B9A4ACC",46.71067,"France",1.71819,"Raphaël",0.0,148.74077,0,0.591,124.059,4,0.372,"Je Sais Que La Terre Est Plate",2008
507,"SOSWZAS12A8C143F3E",377293,"Greatest Groups of the 50's","ARSG0RY1187B98E989",,"CANADA - Ontario",,"The Kings",0.0,191.21587,4,0.0,100.65,3,1.0,"Who Do You Love",0
508,"SOYIFLO12AB01877B3",554760,"Matumago X Press","ARULHJM1187B997004",,"",,"Word",0.0,187.97669,8,0.254,103.995,4,0.831,"Il rosso",0
509,"SOEZCYJ12A58A7C0D4",262136,"My Favorite Place","ARC28SN1187B989049",,"United States",,"Greater Vision",0.0,223.76444,10,0.654,135.955,4,0.503,"Everyone_ Everywhere_ Everytime",0
510,"SOHDNUO12AB0183EC1",359570,"Don Leopardo","AR02YGA1187B9B8AC4",-34.60852,"Buenos Aires",-58.37354,"Bersuit Vergarabat",0.0,180.11383,7,1.0,126.531,4,0.223,"Bolivian Surf",1996
511,"SOQDTSH12A6D4F9A5B",59667,"Sugar Candy Lady","ARVGPOM1187FB55737",39.95227,"Philadelphia PA",-75.16237,"Billy Butler",0.0,180.32281,4,0.137,124.335,4,0.703,"She's Got Me Singing [Bonus Track]",0
512,"SOXHJUK12A8C1351F4",256901,"Jennifer Clarke","ARXIPJZ1241B9C818F",51.89834,"Cork Ireland",-8.47277,"Jennifer Clarke",0.0,213.21098,1,1.0,71.233,4,0.535,"It's Alright",0
513,"SOWPTXM12AF729D122",456702,"The Piper At The Gates Of Dawn","ARD4C1I1187FB4B0C3",,"London England",,"Pink Floyd",0.0,187.42812,4,0.832,54.398,4,0.0,"Matilda Mother (Stereo) (2007 Remaster)",1967
514,"SOYRUNW12AB01856B8",341940,"Praise Him...Live!","ARVJ0JK1187B98C9C0",,"",,"The Brooklyn Tabernacle Choir",0.0,257.30567,7,0.721,115.371,1,0.346,"All That You Need",1995
515,"SOEBMOR12AB018E580",773435,"Knowledge Zombie","AR8BMEQ1187B9B4214",38.2589,"Missouri",-92.43659,"Pumpkin Buzzard",0.0,193.20118,2,0.853,68.936,1,0.0,"Bladecrash Electrocution",0
516,"SOQYXUX12A8151CA28",274665,"Collection of Wo De Zui Ai","ARNNC731187FB55D14",,"",,"Kary Ng",0.0,209.47546,5,0.646,99.605,4,0.787,"Fen Shou Yao Hen",0
517,"SOBXWEW12AB017FB9B",343601,"La Vida Es Un Ratico En Vivo","ARYN2M61187B995BD6",,"Medellin Colombia",,"Juanes",0.0,332.5122,11,0.575,196.106,4,0.0,"Rebelion",0
518,"SOJEEKG12A8AE48C77",138186,"The Day After","ARSE5NP1187B9B98AB",,"Chicago IL",,"Twista",0.0,200.98567,7,0.003,90.158,4,0.685,"The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version)",2005
519,"SOPFEVW12AB01821DC",463877,"DUBB","AR0WAW61187B98B7D7",40.71455,"New York NY",-74.00712,"Doug MacLeod",0.0,337.42322,2,1.0,85.56,3,1.0,"The Sun Shine Down My Way",2004
520,"SOUKJOM12AF72A5F91",323348,"Still Making History","ARW2DG51187B9A170F",44.81187,"Belgrade Yugoslavia",20.46414,"Ana Popovic",0.0,263.83628,8,0.34,177.362,4,0.565,"Shadow After Dark",2007
521,"SOKGWST12A8C13971B",155379,"Motley Crue / Rock Legends","AREGV3K1187B9AF614",,"Los Angeles California",,"Mötley Crüe",0.0,248.21506,0,0.809,124.024,4,0.409,"Afraid",1997
522,"SOBHRIK12A6D4F6E75",24732,"Tomorrow","ARB3YS71187FB4E54E",,"",,"Tomorrow",0.0,173.26975,2,0.682,138.028,4,0.0,"Colonel Brown (1999 Digital Remaster)",0
523,"SOPRTNI12AC4688294",696951,"At Your Own Risk","ARRQWQW1187FB49844",,"Los Angeles CA",,"King Tee",0.0,153.57342,2,0.166,108.301,4,1.0,"King Tee Production",0
524,"SOVXKMW12A8C1414C1",307550,"The Greatest Hits","ARH0Z131187B9B69E9",40.8079,"Harlem New York NY",-73.9454,"Kool Moe Dee",0.0,397.5571,6,0.042,107.022,4,1.0,"Death Blow",1991
525,"SOABVWD12A58A7C3FF",611960,"South Of The Border","ARJUNZD1187B9A5DAE",34.07292,"BEVERLY HILLS California",-118.39981,"Herb Alpert And The Tijuana Brass",0.0,163.94404,5,0.62,97.52,1,0.341,"Adios_ Mi Corazon",1964
526,"SOFGAJF12A8C141DA3",7106,"Lost Together","ARD842G1187B997376",43.64856,"Toronto Ontario Canada",-79.38533,"Blue Rodeo",0.0,280.65914,7,0.345,126.1,4,0.415,"Fools Like You",1992
527,"SOEZJIE12A8C1318B7",192241,"Look What The Rookie Did","ARA0JEL1187B998FA3",49.26044,"Vancouver BC Canada",-123.11403,"Zumpano",0.0,228.46649,1,0.383,159.784,1,0.633,"Wraparound Shades (Album)",1995
528,"SOGBXMY12AB01826BE",444395,"2005 International Barbershop Quartet Contest - First Round - Volume 5","ARET4E31187B99E0A7",,"",,"Fixx_ The",0.0,276.4273,6,0.493,83.413,3,0.556,"These Foolish Things",0
529,"SOZIQBP12A58A79F4E",43305,"House Of Dark Shadows and Night Of Dark Shadows","ARPNJUD122BCFCB9B4",,"AUSTRALIA",,"Dark Shadows",0.0,67.05587,11,0.0,110.933,1,0.419,"The Taking Of Angelique",0
530,"SOWZSFY12A67AD820C",68914,"Walking Miracle","ARP32X81187B99EBF5",42.33168,"Detroit MI",-83.04792,"Vanessa Bell Armstrong",0.0,224.65261,5,0.363,122.511,4,0.968,"Walking Miracle",0
531,"SOTUDJY12AC9070E78",600322,"Solas","AR7AE0Q1187B9AE30E",,"",,"Solas",0.0,192.67873,3,1.0,47.934,1,0.0,"Lament for Frankie",1996
532,"SODRDRJ12A8C14289E",748222,"Santa Claus Is Coming To Town","ARQ9BO41187FB5CF1F",40.99471,"Pennsylvania",-77.60454,"John Davis & Emma Doyle",0.0,184.86812,4,0.743,120.026,4,0.241,"Mary's Boy Child",0
533,"SORABBL12A58A7C15E",292223,"Live in Japan 2004","AR1RMYB1187FB5A59E",37.27188,"California",-119.27023,"Incubus",0.0,227.73506,6,0.616,88.753,4,0.373,"A Crow Left Of The Murder",2004
534,"SOCCFVI12A6D4F9646",1749,"A.B. Quintanilla III Presents Joe Lopez","ARCZN5K1187FB42CF8",31.1689,"Texas",-100.07715,"Joe Lopez",0.0,199.36608,0,0.65,161.979,3,0.246,"Me Duele",2004
535,"SOXWHXX12AB018E307",808027,"The Greatest Hits from 40's and 50's_ Vol. 70","AR1206S1187B9AF3EA",,"",,"Albert Préjean",0.0,190.17098,2,0.747,178.596,3,0.709,"Une java",0
536,"SOXXWCR12A58A7D4FA",530856,"Winter Dreams for Christmas","AREJ5K11187B993F5F",,"",,"R. Carlos Nakai",0.0,341.65506,9,0.612,136.778,1,0.367,"God Rest Ye Merry Gentlemen (World)",0
537,"SOWTBTR12A6D4F7881",35166,"30 Seconds To Mars","ARRBF3M1187FB4D59F",,"Los Angeles CA",,"30 Seconds To Mars",0.0,245.02812,8,0.616,190.102,4,0.04,"The Mission",2002
538,"SOWDITP12A58A777CF",505145,"Loose Change","ARILU7Z1187B999204",,"",,"The Gaskets",0.0,232.69832,5,0.36,83.942,4,0.815,"Deportees",0
539,"SOEHQMQ12AB01806CC",536279,"Terra Esperança","AR3N2H11187B98AFBA",-10.68641,"Itabaiana Para� Brazil",-37.42475,"Sivuca & Clã Brasil",0.0,234.16118,2,0.189,134.99,3,0.0,"Visitando Zabelê",0
540,"SOZEHMC12A6D4F9F30",128122,"Discovering The Waterfront","AR10USD1187B99F3F1",,"Burlington Ontario Canada",,"Silverstein",0.0,229.642,2,0.548,108.499,4,0.785,"Always And Never (Album Version)",2005
541,"SOWJALY12A6D4F837F",45175,"Bluesbreakers With Eric Clapton - Deluxe Edition","ARJ9DSA1187B990E00",,"",,"John Mayall & The Bluesbreakers",0.0,214.69995,2,0.491,107.458,4,0.631,"All Your Love",1966
542,"SOPAOCV12A6D4FB022",238974,"Live at Lollapalooza 2007: Dax Riggs","AR2BG0R1187FB398C3",29.59733,"Houma LA",-90.71913,"Dax Riggs",0.0,91.19302,8,1.0,108.826,1,0.0,"Ouroboros",0
543,"SONRFCO12AC3DF6AFB",603118,"Outtakes and Demos 1975 -  2003","ARZIKR01187B98DF08",,"",,"Joe Grushecky",0.0,253.04771,11,0.614,109.997,4,0.822,"A Fool's Advice",0
544,"SOHPDWN12AAA15E9AF",480093,"One","AR4OMY81187B9B31E7",,"",,"Cursed",0.0,74.68363,5,0.0,104.805,1,0.0,"Pariah",0
545,"SOORFHT12A6D4F7C2D",81232,"OM","ARWJAQ81187FB46F73",45.75342,"Timişoara",21.22327,"Negura Bunget",0.0,123.66322,2,0.026,127.719,4,0.0,"Al Doilea Om",2006
546,"SOESPJF12A8C134EEC",292043,"Fan","AR5IHI31187B998618",,"",,"Pascal Obispo",0.0,237.63546,9,0.868,130.026,4,0.62,"La Prétention De Rien",2004
547,"SOWTIDJ12AB018808C",726003,"Il meglio di Gloriana","ARGCY1Y1187B9A4FA5",36.16778,"Nashville TN.",-86.77836,"Gloriana",0.0,179.06893,0,0.437,161.054,4,0.67,"Pulecenella 'e mò",0
548,"SOZCBCO12A8C142714",314742,"Cocoon: The Return","ARBM57Q1187B9AF97C",34.05349,"Los Angeles CA",-118.24532,"James Horner",0.0,197.38077,0,0.596,129.237,4,0.297,"Good Friend",2000
549,"SOHCZJH12A8C13A73C",299130,"Republica","AR0U44O1187B99007C",51.50632,"London England",-0.12714,"Republica;Jonny Male;Dave Arch",0.0,303.85587,10,0.501,129.888,4,0.0,"Ready To Go",1996
550,"SOLWGUJ12A8C13908A",207670,"Southern Slang (Chopped & Screwed)","ARG3UX61187B9AC05A",,"",,"D.O.W.N.",0.0,350.11873,1,0.69,109.791,4,0.468,"Freeword",0
551,"SOKCFEJ12AB017BE83",538812,"G.I. JOE","ARFFDZU1187FB50682",40.71455,"New York NY",-74.00712,"Alan Silvestri",0.0,504.05832,8,0.087,154.172,4,0.198,"The Joes Mobilize",2009
552,"SOMDZTP12AB018672C",771302,"Unsinkable","AR01IP11187B9AF5D2",28.33268,"Rockledge Florida",-80.73486,"Call To Preserve",0.0,165.82485,2,0.0,189.824,4,1.0,"Now And Forever",2006
553,"SOJDXQI12AF72A580E",26414,"Ocean Avenue","AR048JZ1187B9AEB85",30.33138,"Jacksonville FL",-81.6558,"Yellowcard",0.0,208.79628,7,0.456,89.896,4,0.352,"One Year_ Six Months",2003
554,"SOGMSIS12A58A7C45D",150859,"Collecton","ARB45GQ1187B98D2B4",,"",,"DeGarmo & Key",0.0,275.74812,7,0.652,132.786,1,0.0,"Jericho  (Straight On Album Version)",0
555,"SOHRBUD12A8C13A769",300000,"De Nadie","ARUK0W21187B995456",,"",,"Isabel Pantoja",0.0,317.36118,2,1.0,163.922,4,0.7,"Porque Me Gusta A Morir",1993
556,"SOQFZBX12A6D4F5B4D",22126,"Caught Live + 5","ARZKUQF11F4C8456E8",52.47859,"Birmingham",-1.9086,"The Moody Blues",0.0,291.29098,9,0.321,115.514,4,0.132,"Tuesday Afternoon",1968
557,"SOAPAIN12A8C142D08",477788,"City Of Black & White","AR4FGSF1187FB528BE",36.16778,"Nashville TN",-86.77836,"Mat Kearney",0.0,215.74485,11,0.563,151.936,4,0.325,"Never Be Ready",2009
558,"SODDHDA12AB018CF6D",816896,"Live & Filthy","ARD3LXU1187B9ABFC5",,"",,"Sex Pistols",0.0,126.06649,8,0.663,130.429,1,0.833,"I'm A Lazy Sod (Live)",1998
559,"SOZZWBA12A8C13F403",609492,"Ultimate Mardi Gras","ARYLG3I119B8668696",,"",,"Rockin' Dopsie_ Jr.",0.0,205.71383,7,0.692,104.448,4,0.759,"Down at the Mardi Gras",0
560,"SOZLTVI12A6D4F77B8",22460,"Lil' Romeo","ARC41BF1187B98ECBB",,"",,"Lil' Romeo",0.0,211.82649,11,0.45,95.991,4,1.0,"Don't Want To",0
561,"SOJULNT12AB018486A",547104,"In North Carolina","ARBZAIL1187FB5B1C8",42.31256,"Boston MA",-71.08868,"Bob Margolin",0.0,198.84363,4,0.373,79.905,1,0.0,"Baby_ Baby_ Baby",0
562,"SOOSBQP12A8C1353B6",290264,"The Remixes","ARKSZW81187B9B695D",40.71455,"New York New York",-74.00712,"Mariah Carey",0.0,652.40771,2,0.508,121.884,4,1.0,"Anytime You Need A Friend",1993
563,"SONQGFP12A6D4FAEAF",57714,"Scratchy: The Reprise Recordings [Includes Liner Notes]","ARXLX5L1187FB47BED",,"",,"Crazy Horse",0.0,170.23955,3,0.329,74.739,1,0.0,"Going Home (Album Version)",0
564,"SOZDJWF12A6D4F9682",1138,"Around The Sun","ARR6LWJ1187FB44C8B",,"Athens GA",,"R.E.M.",0.0,246.17751,0,0.834,107.55,4,1.0,"Final Straw (Album Version)",2004
565,"SOQVFVG12AAF3B3FA5",529902,"Song and Dance","ARUKNSS1187FB435E3",40.71455,"New York City",-74.00712,"Bobby Broom",0.0,382.98077,8,0.513,124.883,4,0.0,"Where Is The Love?",0
566,"SOMPMVQ12A58A78C8E",295013,"21 & Over","ARMW4I01187B98AEF8",34.05349,"Los Angeles CA",-118.24532,"Tha Alkaholiks",0.0,217.36444,7,0.535,104.458,4,1.0,"Only When I'm Drunk",1993
567,"SOKXTEN12A8C13B438",215115,"Facto Delafe y las flores azules VS El monstruo de las ramblas","ARL6UP41187FB5C604",,"",,"Facto Delafe y las flores azules",0.0,158.45832,2,0.0,95.036,4,0.478,"Enero en la playa (Edit)",2005
568,"SOYTMRC12A6D4F5B58",22126,"Caught Live + 5","ARZKUQF11F4C8456E8",52.47859,"Birmingham",-1.9086,"The Moody Blues",0.0,194.97751,2,0.043,91.453,4,0.0,"Long Summer Days",1977
569,"SOQMNBZ12A81C2301E",553001,"97 | 07","AR4MCB01187B98BF5C",,"",,"Atman",0.0,290.48118,9,0.683,118.058,4,0.876,"Luminous Bliss",2005
570,"SOOCZWD12AB0185147",503069,"Desolation Angels","ARD8JVH1187FB4DA04",,"England",,"Bad Company",0.0,211.1473,0,0.614,194.283,7,0.47,"Crazy Circles",1979
571,"SOMRPXI12AB018788D",556209,"Believe","ARL62M311C8A4213F2",,"",,"Katie Armiger",0.0,204.22485,9,0.388,150.085,4,0.064,"Movin On",0
572,"SOGUEML12AB01850DA",598135,"DJ Omega Classics Part 2","ARTKOGW1241B9CD42B",,"",,"DJ Omega",0.0,217.05098,7,0.2,160.043,4,0.0,"Pop dat shit",0
573,"SOVAKME12AB01892EE",563689,"Private Beach Club - By Afterlife","AR4AEIP1187FB4030A",33.74831,"Atlanta GA",-84.39111,"Wamdue Project",0.0,422.24281,11,0.188,123.984,4,1.0,"Washes Over Me",0
574,"SOJZLAJ12AB017E8A2",346402,"Reality","ARS1DCR1187B9A4A56",,"",,"Winston Reedy",0.0,193.72363,1,0.931,118.123,4,0.205,"Sentimental Man",0
575,"SOMEGDY12A8C1394D1",291851,"The One","AR4FVK41187FB4BC83",,"Tijuana Mexico/San Diego California",,"Frankie J",0.0,273.00526,4,0.0,117.844,4,1.0,"Gone",2005
576,"SOJMXSD12A6D4F81F8",43110,"Sammi Shocking Colours Live 2001","ARG1UAO1187FB55E50",,"",,"Sammi Cheng",0.0,126.82404,4,0.865,104.25,4,1.0,"Ai Shi...",0
577,"SOQJQUF12AB0184B38",331266,"Themes","ARA1EK21187B9A2FB7",,"",,"Silent Stream Of Godless Elegy",0.0,50.1024,3,0.248,162.676,7,0.265,"Theme III",2000
578,"SOEYVKP12AB017B847",531228,"Canyon Trilogy","AREJ5K11187B993F5F",,"",,"R. Carlos Nakai",0.0,276.50567,6,0.161,157.381,1,0.0,"Canyon People (World)",0
579,"SOASAOQ12A582917AA",246621,"Following After","ARSVRVA1187B99228A",,"",,"The Nelons",0.0,236.5122,3,0.656,141.982,4,0.331,"God Keeps A Candle",0
580,"SOETZNT12A8AE46467",185940,"Beggar's Paradise","AR83XLX1187B991E33",,"",,"Chris Rodriguez",0.0,209.52771,4,0.871,121.101,4,1.0,"Turn Around (LP Version)",0
581,"SOFTBCN12A8C13AAC1",216081,"Roni Size Reprazent - New Forms2","AR2NJG71187FB5203E",,"Bristol England",,"Roni Size",0.0,373.86404,0,0.58,109.703,5,1.0,"Less Is More",0
582,"SOOPWJR12A8C139502",209997,"Ultimate Collection: Lullabies","ARUTS6Y1187FB5BDAB",,"",,"Twila Paris",0.0,202.70975,3,0.692,101.998,3,0.416,"Perfect Peace",2001
583,"SOWOMMS12A8AE499EB",120908,"Life is Love","ARIBJIS11C8A414F70",,"",,"NO-TONE ft.Inusa",0.0,396.7473,2,0.16,126.012,4,0.0,"Life is Love",0
584,"SOFQOAR12AC4688316",778229,"Café Solaire 11-Download Edition","AR5IDI61187FB43E75",,"",,"Bloomfield",0.0,353.69751,1,0.287,179.976,4,0.0,"Boulevard St. Germain",2006
585,"SOMZCVH12AB0182B8E",619882,"The Ultimate Most Relaxing New Age Piano in the Universe","AR89DTT1187B9A7ED5",37.77916,"California - SF",-122.42005,"Suzanne Ciani",0.0,239.59465,7,0.527,106.33,4,0.526,"Stream",0
586,"SONEIYL12AB0180FE4",639325,"Ann Nesby's Soulful Christmas","ARX2R5A1187FB5B85B",33.74831,"Joliet IL &amp; Atlanta GA",-84.39111,"Ann Nesby",0.0,230.79138,0,0.633,107.466,4,0.644,"I'm Going All The Way (Album)",0
587,"SOIQQYQ12A6D4F4AB7",28295,"Keep Them Freaks A Rollin' - Live At Abbey Road","ARJB9TE1187FB3A9F8",,"",,"The Edgar Broughton Band",0.0,594.85995,0,0.261,131.184,4,0.747,"Out Demons Out (Live) (2004 Digital Remaster)",0
588,"SOXNERI12A6701E92E",14320,"Aerosmith - Universal Masters Collection","AR12F2S1187FB56EEF",,"Boston MA",,"Aerosmith",0.0,314.27873,5,0.4,70.876,4,0.0,"What It Takes",1988
589,"SOYRPRE12AB018B083",572855,"The Early Tapes 1975-1976","AR8YV1I1187FB45D2B",40.71455,"New York NY",-74.00712,"Rory Block",0.0,111.46404,2,0.203,85.981,4,0.053,"Blues Again",0
590,"SOVQONJ12A8C139C4B",295070,"Super Hits","ARMWZF41187FB387F9",,"Sledge MS",,"Charley Pride",0.0,163.52608,0,0.698,100.893,1,0.0,"Let The Chips Fall",0
591,"SOKXZEJ12AC3DF5E1E",776987,"Coming On Strong","ARWA8AH1187FB3FC84",51.50632,"London",-0.12714,"Hot Chip",0.0,181.02812,1,0.914,126.14,4,0.0,"Ass Attack (Four Tet Remix)",2004
592,"SOZXLAE12AB018AB74",802838,"The Greatest Hits from 40's and 50's_ Vol. 8","ARGKPBC1187B9ADF8E",,"",,"Jean Lumière",0.0,144.19546,10,0.073,140.741,5,0.769,"Je suis le passeur du printemps",0
593,"SOJIUVL12AB01867D9",667495,"Talk To Me","AROBVNV1187FB3F36C",42.28107,"Needham MA",-71.23605,"Joey McIntyre",0.0,173.322,5,0.624,202.693,5,0.471,"All The Way",0
594,"SOREJVE12A58A7AD36",560992,"We Are To Answer","ARIGY9P1187B9B6428",,"GERMANY",,"Ancient Astronauts",0.0,330.57914,9,0.645,136.044,4,0.583,"Crescent Moon",2009
595,"SONFKHD12A6D4F8ED6",57633,"Just Being Myself","AR4PQ891187FB5CA9F",40.76099,"East Orange NJ",-74.20991,"Dionne Warwick",0.0,243.85261,2,0.007,130.637,4,0.446,"Don't Let My Teardrops Bother You (Album Version)",0
596,"SOJTZQO12AC960DB2A",602106,"Full Circle","ARAPH9U1187B9B34F0",,"Marshville NC",,"Randy Travis",0.0,176.43057,10,0.185,112.613,4,0.0,"Don't Take Your Love Away From Me (Album Version)",1996
597,"SODDBHT12AB0186B6E",569882,"Blue [da ba dee] [2009 Remixes]","AR6JVK31187FB58FE3",,"",,"Eiffel 65",0.0,390.00771,6,0.001,130.039,4,0.638,"Blue [Da Ba Dee] [Gabry Ponte vs. HiFi Blueprint Remix]",0
598,"SOAQBLS12AC46878BF",778910,"Yeah Yeah","ARMLLP51187B9B27B1",,"SWEDEN",,"Janina",0.0,189.70077,2,0.718,141.053,1,0.0,"Nachts um halb drei",0
599,"SOGEGWE12A8C13E6F0",307775,"Kata Vathos","AROGWRA122988FEE45",,"",,"Christos Dantis",0.0,246.80444,5,0.058,126.976,4,0.33,"Kenourgia Fotia",0
600,"SOLDLXG12AB0185707",351426,"Angels Fall First","AR74Q3R1187B9B24C3",,"Kitee Finland",,"Nightwish",0.0,382.58893,5,0.924,78.959,3,0.865,"Beauty And The Beast",1997
601,"SOASAPT12AB01836BB",703022,"Decade of Suicide/10 years after beginning","AR1Y37Q1187B9B66D2",40.71455,"New York NY",-74.00712,"Suicide",0.0,321.30567,0,0.522,144.94,4,0.0,"Shadows of the thought",0
602,"SOKXOYB12AB0182EEC",620654,"From My Tradition: The Best Of Joe Heaney","AR5J8N51187FB54ED9",38.8991,"Washington",-77.029,"Joe Heaney",0.0,147.43465,10,0.755,102.649,3,0.641,"Peigin is Peadar",0
603,"SOPVTMB12AB0189152",472687,"Let The Dominoes Fall","ARF84A41187B9A34E7",37.87869,"Bay Area CA",-121.94345,"Rancid",0.0,94.01424,7,0.113,102.394,4,1.0,"The Bravest Kids (Acoustic)",0
604,"SOWKWKH12A8C13C972",725665,"Adalberto","ARE6ZTY1187FB5007F",,"",,"Adalberto Santiago",0.0,299.93751,5,0.046,205.885,4,0.0,"Tu Me Desesperas",1977
605,"SOHWHZJ12A58A79FA8",356024,"Kaskaad - Mohawk Hunt / Earuption","ARMATAK1264D13AC27",,"",,"Kaskaad",0.0,414.9024,4,0.868,87.507,4,1.0,"Mohawk Hunt",0
606,"SOEETVW12A6D4F93B8",27997,"Extreme","AR5J8XN1187B9B712E",,"",,"Extreme",0.0,181.55057,1,0.306,120.097,4,0.194,"Teacher's Pet",0
607,"SORKRKK12A8C13C12F",157419,"Miscelanea","ARGNGRI11E2835D567",,"",,"Tam Tam Go!",0.0,226.82077,9,0.51,119.524,4,0.941,"Spanish Shuffle (Album Version)",0
608,"SOFJDJH12A8C136932",599291,"Soukous Trouble","AR7QBU11187B9890B5",,"",,"Loketo",0.0,291.3171,0,0.449,114.888,4,1.0,"Menssa",0
609,"SOLRBCF12AB018A963",582985,"Tesoros De Coleccion","ARETSEJ1241B9C91DC",,"",,"El Tiempo",0.0,200.04526,9,0.003,191.964,4,0.447,"La Coloreteada",0
610,"SOKDJRX12A8C146003",527714,"The Best Of","ARY80281187FB3E380",56.65286,"Scotland",-3.99667,"Sandi Thom",0.0,183.35302,4,0.49,210.253,4,0.0,"When Horsepower Meant What It Said",2006
611,"SOBCQXN12AB01889DB",461028,"Here is Fabulous Eddie Cano","ARODP5P1187FB40142",,"",,"Eddie Cano",0.0,129.12281,5,0.251,124.726,5,0.682,"Barsanova Brown (Album Version)",0
612,"SOFDDSM12AB0182DCA",484884,"Back In The Game","ARDCKVJ1187FB54D1F",35.78032,"Centerville TN",-87.46671,"Syl Johnson",0.0,238.86322,7,0.914,122.789,3,1.0,"Driving Wheel",0
613,"SODAWYC12A8C13B094",255677,"T Lavitz And The Bad Habitz","AR49REC1187B9AFDF4",,"",,"T Lavitz",0.0,46.00118,6,0.129,118.183,1,0.0,"Times Square",0
614,"SOFLHNX12A8AE4630C",186311,"1985 Sleng Teng Extravaganza","ARIXGOC1187FB54F4B",,"",,"John Wayne",0.0,192.70485,1,0.0,160.663,4,0.646,"Call The Police",0
615,"SOCUBIC12A8AE45AF0",278800,"Sandinista!","AR13CXU1187B9AD30A",51.52328,"London England",-0.21346,"The Clash",0.0,308.50567,9,0.307,120.223,4,0.465,"Lose This Skin",1980
616,"SOAMDMA12AB0186434",368975,"Heritage - Récital N°5 & 6 - BAM (1958-1959)","ARYDFJA1241B9CBFF2",,"",,"Jacques Douai",0.0,60.89098,7,0.202,127.14,4,0.0,"Pauvre Jean",0
617,"SOQRFVZ12A8C13A4C6",159947,"Modelo Para Armar","ARJRQL51187FB541AB",,"",,"Juan Carlos Baglietto",0.0,220.99546,2,0.689,100.855,4,1.0,"Salzanitos",0
618,"SOZPMGI12AB018979F",656041,"Calm Before the Storm","ARGXIE31187FB55B48",,"BAKERSFIELD California",,"Tech N9ne",0.0,260.38812,7,0.399,106.644,1,0.923,"Spend the Night featuring Rock Money and Paul Law",0
619,"SOITISS12AB018667D",765236,"Sonneries Helium XXL","ARGSAFR1269FB35070",,"",,"Blingtones",0.0,29.57016,1,0.035,133.211,4,0.944,"Torero",0
620,"SONBILX12AB0188421",665471,"Burbstrumentals_ Vol. 1","ARA0YAE1187B9B1D16",35.21962,"North Carolina",-80.01955,"John Brown",0.0,113.97179,10,0.0,101.074,4,0.422,"Ms. Marseilles",0
621,"SOPCFDS12AB017E0E5",627198,"Monster Monster","ARAN38V1187FB4C4EE",,"Salt Lake City UT",,"The Almost",0.0,210.59873,11,0.505,84.99,4,0.675,"Books & Books",2009
622,"SOKTKGY12A8C13F3AD",254009,"Solomon Vol. 2","AR323JD1187FB483D0",,"New York",,"Solomon",0.0,37.48526,10,1.0,110.647,1,0.619,"25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XVII",0
623,"SOENDOQ12A8C139A41",296873,"Seasons Of The Soul","ARU0HTX1187B98B4C6",34.05349,"California - LA",-118.24532,"Lisa Lynne",0.0,316.49914,2,0.6,95.981,4,0.186,"Isla del Luna",1999
624,"SOXEOQW12A58A7DB48",261700,"Music For Dancing","AR8WHID1187FB549B1",,"",,"Mystic Rhythms Band",0.0,206.2624,8,0.595,140.834,4,1.0,"Firedance",0
625,"SODOKPG12A8C13B97F",93013,"Purple Haze","ARMB95F1187B9B5B93",40.8079,"Harlem NY",-73.9454,"Cam'Ron",0.0,85.96853,6,0.442,110.064,4,0.437,"I'm A Chicken Head (Skit)",2004
626,"SOIEPKN12AB0187BB4",555751,"Larytta","ARABDBR11E2835EADC",,"",,"Larytta",0.0,278.12526,1,0.366,96.064,3,1.0,"Just in time",0
627,"SOLBMXO12AB017D553",401881,"De Triana al Cielo","ARDW9RF1187B99002C",,"",,"Triana Pura",0.0,252.9171,2,0.691,221.796,3,0.772,"Afonsina y el mar",0
628,"SODHWXG12A6D4F9F87",62722,"Mahlzeit!","AR4SOKG1187B98D2B0",,"",,"Geier Sturzflug",0.0,214.20363,6,0.282,116.032,4,0.0,"Schwarzarbeit",2006
629,"SOFKGNK12AB018079D",440698,"In Shallow Seas We Sail","ARDT9VH1187B999C0B",,"South Carolina",,"Emery",0.0,186.51383,1,0.439,175.911,4,1.0,"Dear Death Part 2",0
630,"SOCBMSI12A8AE49124",280528,"Intégrale Les Cactus","AR3QRJ91187B98E4C2",48.85692,"Paris France",2.34121,"Jacques Dutronc",0.0,152.76363,5,0.8,126.968,3,0.181,"Laquelle Des Deux Est La Plus Snob",1969
631,"SOPHADT12A8C14245D",375621,"Haunted House:The Complete Gene Simmons on Hi Records","ARBXVFV1187B99AA63",,"Haifa Israel",,"Gene Simmons",0.0,112.06485,0,0.253,140.148,4,0.197,"Bad Boy Willie",0
632,"SOZWCRH12AAF3B55D9",618651,"On The Winning Side","ARGOLWM1187B98CEDE",43.7427,"Michigan",-84.62167,"Commissioned",0.0,235.72853,8,0.317,124.066,4,0.822,"I'm Gonna Let My Love Flow",0
